Scenario,TradingDate,Symbol,Price,Score,Target,StopLoss,ExpProfit,SMA20,vsSMA20,YTD,LastMonth,Price5d,PnL5d,Price10d,PnL10d,MaxPrice10d,Status
3%/10d,2026-03-04,CAT,732.17,87,751.47,705.68,2.6,735.02,Under,24.8,5.8,707.63,-3.35,693.62,-5.27,730.79,STOPPED OUT
3%/10d,2026-03-04,PM,179.0,77,181.91,175.28,1.6,180.02,Under,10.7,-0.8,166.92,-6.75,166.14,-7.18,177.25,STOPPED OUT
3%/10d,2026-03-04,ETHA,16.25,76,16.9,15.14,4.0,15.56,Above,-30.0,-0.6,15.69,-3.45,16.51,1.6,17.82,HIT TARGET
3%/10d,2026-03-04,GLD,471.75,72,478.69,458.22,1.5,475.71,Under,18.3,3.9,476.26,0.96,444.83,-5.71,481.31,HIT TARGET
3%/10d,2026-03-04,XAR,287.23,71,292.98,280.61,2.0,286.23,Above,18.1,8.3,277.53,-3.38,271.11,-5.61,285.77,STOPPED OUT
3%/10d,2026-03-04,XLE,56.18,70,57.16,55.03,1.7,56.5,Under,25.0,6.4,57.0,1.46,58.43,4.0,59.05,HIT TARGET
3%/10d,2026-03-04,FMC,13.68,89,14.08,12.75,2.9,14.01,Under,-0.1,-19.5,14.24,4.09,14.55,6.36,15.05,HIT TARGET
3%/10d,2026-03-04,FCX,65.92,87,68.45,61.38,3.8,66.16,Under,27.4,6.5,61.51,-6.69,55.45,-15.88,64.3,STOPPED OUT
10%/10d,2026-03-09,TER,296.43,60,319.82,274.31,7.9,289.66,Above,45.5,-4.4,298.23,0.61,303.92,2.53,314.28,MISSED
10%/10d,2026-03-09,APA,32.6,53,34.05,31.29,4.5,32.72,Under,32.4,18.6,34.54,5.95,39.03,19.72,39.51,HIT TARGET
10%/10d,2026-03-09,SLVR,70.23,49,74.94,66.88,6.7,69.42,Above,25.3,0.8,62.81,-10.57,53.98,-23.14,74.34,STOPPED OUT
10%/10d,2026-03-09,ORCL,151.55,33,156.34,142.77,3.2,153.1,Under,-22.2,-3.2,155.95,2.9,154.34,1.84,171.76,HIT TARGET
10%/10d,2026-03-09,ETHA,15.37,30,16.04,14.8,4.4,15.3,Above,-33.8,-4.2,17.61,14.57,16.28,5.92,17.82,HIT TARGET
10%/10d,2026-03-09,AMD,202.73,28,211.42,195.39,4.3,197.3,Above,-8.7,-6.1,196.6,-3.02,202.68,-0.02,209.21,MISSED
10%/10d,2026-03-09,GLW,129.07,51,138.24,120.48,7.1,128.77,Above,44.7,-1.8,132.04,2.3,130.97,1.47,139.63,HIT TARGET
10%/10d,2026-03-09,ALB,169.58,48,178.0,161.96,5.0,163.68,Above,18.9,2.3,162.43,-4.22,167.56,-1.19,173.64,MISSED
10%/10d,2026-03-09,DVN,44.81,46,46.34,43.56,3.4,44.83,Under,20.3,3.1,46.65,4.11,48.49,8.21,49.83,HIT TARGET
10%/10d,2026-03-09,CNC,43.32,44,45.21,41.78,4.4,43.34,Under,5.4,13.9,34.76,-19.76,32.81,-24.26,42.47,STOPPED OUT
3%/10d,2026-03-05,ALB,163.93,95,173.93,156.2,6.1,166.43,Under,15.0,4.8,163.75,-0.11,163.23,-0.43,173.64,MISSED
3%/10d,2026-03-05,AMAT,346.4,95,366.4,333.04,5.8,351.53,Under,29.7,13.9,337.4,-2.6,357.23,3.13,359.05,MISSED
3%/10d,2026-03-05,CAT,706.05,93,734.89,684.83,4.1,720.93,Under,20.3,4.1,700.42,-0.8,688.54,-2.48,730.79,MISSED
3%/10d,2026-03-05,FDX,373.22,89,382.6,366.22,2.5,380.44,Under,29.2,2.6,353.1,-5.39,356.1,-4.59,368.44,STOPPED OUT
3%/10d,2026-03-05,GLD,466.21,80,480.86,459.85,3.1,469.06,Under,16.9,5.5,466.98,0.17,426.46,-8.53,481.31,HIT TARGET
3%/10d,2026-03-05,ETHA,15.8,78,16.45,14.85,4.1,15.68,Above,-31.9,12.1,15.64,-1.01,16.17,2.34,17.82,HIT TARGET
3%/10d,2026-03-05,XAR,278.58,68,282.65,273.04,1.5,282.67,Under,14.6,7.2,268.68,-3.55,268.06,-3.78,282.75,HIT TARGET
3%/10d,2026-03-05,XLE,56.5,62,57.49,55.62,1.8,56.38,Above,25.7,8.2,57.52,1.81,59.38,5.1,59.72,HIT TARGET
3%/10d,2026-03-05,LUV,43.9,89,45.61,41.8,3.9,46.42,Under,6.2,-16.4,38.6,-12.07,40.87,-6.9,44.61,STOPPED OUT
3%/10d,2026-03-05,FCX,62.67,87,65.16,59.31,4.0,64.51,Under,21.1,5.8,59.2,-5.54,53.59,-14.49,63.12,STOPPED OUT
5%/10d,2026-03-02,LUV,48.27,83,50.51,46.35,4.6,49.32,Under,16.7,-2.7,43.04,-10.83,40.22,-16.68,48.39,STOPPED OUT
5%/10d,2026-03-02,EL,100.16,81,104.31,94.42,4.1,107.77,Under,-5.4,-15.7,92.64,-7.51,88.77,-11.37,102.85,STOPPED OUT
5%/10d,2026-03-02,FDX,387.47,76,396.58,381.69,2.4,387.7,Under,34.2,15.6,361.24,-6.77,352.35,-9.06,387.0,STOPPED OUT
5%/10d,2026-03-02,MRK,121.35,76,124.86,119.5,2.9,121.5,Under,15.4,7.0,117.12,-3.49,115.42,-4.89,120.97,STOPPED OUT
5%/10d,2026-03-02,SLVR,81.56,74,87.61,77.2,7.4,80.68,Above,45.5,29.6,70.23,-13.89,62.81,-22.99,76.27,STOPPED OUT
5%/10d,2026-03-02,XAR,289.99,48,298.09,283.3,2.8,284.11,Above,19.3,7.4,282.07,-2.73,270.81,-6.61,287.69,STOPPED OUT
5%/10d,2026-03-02,GLD,489.98,45,496.34,484.03,1.3,482.61,Above,22.9,14.6,472.45,-3.58,460.45,-6.03,481.31,STOPPED OUT
5%/10d,2026-03-02,DLTR,119.87,79,123.84,116.07,3.3,124.26,Under,-5.0,2.3,115.84,-3.36,114.2,-4.73,120.48,STOPPED OUT
5%/10d,2026-03-02,MRNA,52.84,79,58.66,48.93,11.0,52.25,Above,70.1,24.2,55.75,5.51,53.31,0.89,59.55,HIT TARGET
5%/10d,2026-03-02,BIIB,187.95,78,193.36,184.72,2.9,189.06,Under,6.5,4.9,188.3,0.19,183.26,-2.5,192.99,STOPPED OUT
5%/10d,2026-03-06,ALB,162.21,99,176.47,155.25,8.8,165.35,Under,13.8,-0.7,158.21,-2.47,156.65,-3.43,173.64,MISSED
5%/10d,2026-03-06,SLVR,69.49,98,76.98,65.81,10.8,71.55,Under,24.0,7.3,62.91,-9.47,51.21,-26.31,74.34,STOPPED OUT
5%/10d,2026-03-06,AMAT,324.77,97,353.12,305.63,8.7,344.21,Under,21.6,0.6,341.53,5.16,357.31,10.02,362.0,HIT TARGET
5%/10d,2026-03-06,CAT,680.74,93,717.38,656.55,5.4,708.33,Under,16.0,-6.3,694.1,1.96,680.87,0.02,730.79,HIT TARGET
5%/10d,2026-03-06,AMD,192.45,81,204.45,183.86,6.2,198.37,Under,-13.3,-7.6,193.44,0.51,201.47,4.69,209.21,HIT TARGET
5%/10d,2026-03-06,ETHA,14.95,77,15.62,14.27,4.5,15.61,Under,-35.6,-3.7,15.88,6.22,16.11,7.76,17.82,HIT TARGET
5%/10d,2026-03-06,KLAC,1344.55,94,1438.16,1270.04,7.0,1421.64,Under,6.5,-6.8,1419.08,5.54,1499.63,11.53,1535.0,HIT TARGET
5%/10d,2026-03-06,TER,273.0,93,303.1,251.56,11.0,295.21,Under,34.0,-9.0,286.52,4.95,290.89,6.55,312.62,HIT TARGET
5%/10d,2026-03-06,FCX,59.33,93,62.87,55.91,6.0,62.6,Under,14.7,-2.2,56.36,-5.01,52.1,-12.19,63.12,HIT TARGET
5%/10d,2026-03-06,GLW,123.28,92,133.15,113.28,8.0,135.12,Under,38.3,0.9,129.12,4.74,124.68,1.14,139.63,HIT TARGET
3%/10d,2026-03-06,CAT,680.74,98,717.38,656.55,5.4,708.33,Under,16.0,-6.3,694.1,1.96,680.87,0.02,730.79,HIT TARGET
3%/10d,2026-03-06,KLAC,1344.55,97,1438.16,1270.04,7.0,1421.64,Under,6.5,-6.8,1419.08,5.54,1499.63,11.53,1535.0,HIT TARGET
3%/10d,2026-03-06,LUV,41.55,97,44.08,38.86,6.1,44.17,Under,0.5,-23.4,38.74,-6.76,39.42,-5.13,44.61,HIT TARGET
3%/10d,2026-03-06,AMD,192.45,89,204.45,183.86,6.2,198.37,Under,-13.3,-7.6,193.44,0.51,201.47,4.69,209.21,HIT TARGET
3%/10d,2026-03-06,ETHA,14.95,81,15.62,14.27,4.5,15.61,Under,-35.6,-3.7,15.88,6.22,16.11,7.76,17.82,HIT TARGET
3%/10d,2026-03-06,SLVR,69.49,80,76.98,65.81,10.8,71.55,Under,24.0,7.3,62.91,-9.47,51.21,-26.31,74.34,STOPPED OUT
3%/10d,2026-03-06,XAR,279.29,49,284.65,272.24,1.9,280.82,Under,14.9,2.7,265.11,-5.08,259.0,-7.26,282.75,STOPPED OUT
3%/10d,2026-03-06,XLE,56.56,49,57.53,55.68,1.7,56.4,Above,25.9,6.2,57.69,2.0,59.34,4.92,60.32,HIT TARGET
3%/10d,2026-03-06,MPWR,1023.85,96,1075.24,975.3,5.0,1067.1,Under,9.7,-16.8,1053.7,2.92,1068.97,4.41,1104.1,HIT TARGET
3%/10d,2026-03-06,FCX,59.33,96,62.87,55.91,6.0,62.6,Under,14.7,-2.2,56.36,-5.01,52.1,-12.19,63.12,HIT TARGET
3%/10d,2026-03-09,APA,32.6,96,34.05,31.29,4.5,32.72,Under,32.4,18.6,34.54,5.95,39.03,19.72,39.51,HIT TARGET
3%/10d,2026-03-09,DVN,44.81,88,46.34,43.56,3.4,44.83,Under,20.3,3.1,46.65,4.11,48.49,8.21,49.83,HIT TARGET
3%/10d,2026-03-09,COP,117.04,74,120.27,114.88,2.8,117.35,Under,23.4,7.7,121.33,3.67,127.19,8.67,128.36,HIT TARGET
3%/10d,2026-03-09,ETHA,15.37,66,16.04,14.8,4.4,15.3,Above,-33.8,-4.2,17.61,14.57,16.28,5.92,17.82,HIT TARGET
3%/10d,2026-03-09,CVX,189.43,64,193.01,186.78,1.9,189.68,Under,23.6,3.8,196.83,3.91,205.21,8.33,205.35,HIT TARGET
3%/10d,2026-03-09,XLE,56.33,56,57.29,55.5,1.7,56.54,Under,25.3,5.0,57.9,2.79,59.63,5.86,60.32,HIT TARGET
3%/10d,2026-03-09,SLVR,70.23,56,74.94,66.88,6.7,69.42,Above,25.3,0.8,62.81,-10.57,53.98,-23.14,74.34,STOPPED OUT
3%/10d,2026-03-09,XAR,282.07,49,287.17,275.85,1.8,278.59,Above,16.0,2.2,270.81,-3.99,262.84,-6.82,282.75,STOPPED OUT
3%/10d,2026-03-09,EOG,131.69,83,134.58,128.3,2.2,132.04,Under,25.2,15.7,134.54,2.16,139.68,6.07,141.13,HIT TARGET
3%/10d,2026-03-09,GLW,129.07,80,138.24,120.48,7.1,128.77,Above,44.7,-1.8,132.04,2.3,130.97,1.47,139.63,HIT TARGET
8%/10d,2026-03-06,SLVR,69.49,95,76.98,65.81,10.8,71.55,Under,24.0,7.3,62.91,-9.47,51.21,-26.31,74.34,STOPPED OUT
8%/10d,2026-03-06,ALB,162.21,94,176.47,155.25,8.8,165.35,Under,13.8,-0.7,158.21,-2.47,156.65,-3.43,173.64,MISSED
8%/10d,2026-03-06,TER,273.0,93,303.1,251.56,11.0,295.21,Under,34.0,-9.0,286.52,4.95,290.89,6.55,312.62,HIT TARGET
8%/10d,2026-03-06,CAT,680.74,79,717.38,656.55,5.4,708.33,Under,16.0,-6.3,694.1,1.96,680.87,0.02,730.79,HIT TARGET
8%/10d,2026-03-06,AMD,192.45,76,204.45,183.86,6.2,198.37,Under,-13.3,-7.6,193.44,0.51,201.47,4.69,209.21,HIT TARGET
8%/10d,2026-03-06,MRNA,52.54,91,58.42,47.71,11.2,54.08,Under,69.2,28.2,52.55,0.02,51.4,-2.17,57.88,MISSED
8%/10d,2026-03-06,AMAT,324.77,90,353.12,305.63,8.7,344.21,Under,21.6,0.6,341.53,5.16,357.31,10.02,362.0,HIT TARGET
8%/10d,2026-03-06,KLAC,1344.55,86,1438.16,1270.04,7.0,1421.64,Under,6.5,-6.8,1419.08,5.54,1499.63,11.53,1535.0,HIT TARGET
8%/10d,2026-03-06,GLW,123.28,84,133.15,113.28,8.0,135.12,Under,38.3,0.9,129.12,4.74,124.68,1.14,139.63,HIT TARGET
8%/10d,2026-03-06,FCX,59.33,82,62.87,55.91,6.0,62.6,Under,14.7,-2.2,56.36,-5.01,52.1,-12.19,63.12,HIT TARGET
5%/10d,2026-03-05,ALB,163.93,93,173.93,156.2,6.1,166.43,Under,15.0,4.8,163.75,-0.11,163.23,-0.43,173.64,MISSED
5%/10d,2026-03-05,AMAT,346.4,88,366.4,333.04,5.8,351.53,Under,29.7,13.9,337.4,-2.6,357.23,3.13,359.05,MISSED
5%/10d,2026-03-05,CAT,706.05,88,734.89,684.83,4.1,720.93,Under,20.3,4.1,700.42,-0.8,688.54,-2.48,730.79,MISSED
5%/10d,2026-03-05,SLVR,70.05,82,75.31,66.07,7.5,73.09,Under,25.0,16.9,67.67,-3.4,54.36,-22.4,74.34,STOPPED OUT
5%/10d,2026-03-05,FDX,373.22,77,382.6,366.22,2.5,380.44,Under,29.2,2.6,353.1,-5.39,356.1,-4.59,368.44,STOPPED OUT
5%/10d,2026-03-05,ETHA,15.8,76,16.45,14.85,4.1,15.68,Above,-31.9,12.1,15.64,-1.01,16.17,2.34,17.82,HIT TARGET
5%/10d,2026-03-05,XAR,278.58,56,282.65,273.04,1.5,282.67,Under,14.6,7.2,268.68,-3.55,268.06,-3.78,282.75,HIT TARGET
5%/10d,2026-03-05,FCX,62.67,85,65.16,59.31,4.0,64.51,Under,21.1,5.8,59.2,-5.54,53.59,-14.49,63.12,STOPPED OUT
5%/10d,2026-03-05,MPWR,1078.78,81,1107.35,1043.67,2.6,1086.84,Under,15.6,-6.9,1034.21,-4.13,1092.69,1.29,1104.1,MISSED
5%/10d,2026-03-05,MRNA,53.84,81,59.29,47.51,10.1,53.69,Above,73.3,31.7,53.38,-0.85,52.34,-2.79,57.88,MISSED
5%/10d,2026-03-09,APA,32.6,88,34.05,31.29,4.5,32.72,Under,32.4,18.6,34.54,5.95,39.03,19.72,39.51,HIT TARGET
5%/10d,2026-03-09,DVN,44.81,79,46.34,43.56,3.4,44.83,Under,20.3,3.1,46.65,4.11,48.49,8.21,49.83,HIT TARGET
5%/10d,2026-03-09,ETHA,15.37,63,16.04,14.8,4.4,15.3,Above,-33.8,-4.2,17.61,14.57,16.28,5.92,17.82,HIT TARGET
5%/10d,2026-03-09,COP,117.04,60,120.27,114.88,2.8,117.35,Under,23.4,7.7,121.33,3.67,127.19,8.67,128.36,HIT TARGET
5%/10d,2026-03-09,SLVR,70.23,56,74.94,66.88,6.7,69.42,Above,25.3,0.8,62.81,-10.57,53.98,-23.14,74.34,STOPPED OUT
5%/10d,2026-03-09,ORCL,151.55,55,156.34,142.77,3.2,153.1,Under,-22.2,-3.2,155.95,2.9,154.34,1.84,171.76,HIT TARGET
5%/10d,2026-03-09,XLE,56.33,37,57.29,55.5,1.7,56.54,Under,25.3,5.0,57.9,2.79,59.63,5.86,60.32,HIT TARGET
5%/10d,2026-03-09,GLW,129.07,78,138.24,120.48,7.1,128.77,Above,44.7,-1.8,132.04,2.3,130.97,1.47,139.63,HIT TARGET
5%/10d,2026-03-09,CE,51.47,76,54.09,47.67,5.1,51.26,Above,24.1,-6.5,56.06,8.92,56.13,9.05,61.92,HIT TARGET
5%/10d,2026-03-09,AMAT,339.02,68,362.25,323.12,6.9,334.54,Above,26.9,2.6,346.18,2.11,361.79,6.72,374.25,HIT TARGET
